id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
198430,Female,24,1,8,0,< 1 Year,Yes,37182,152,99,0
327701,Male,26,1,35,1,< 1 Year,No,55855,152,85,0
221008,Male,21,1,17,0,< 1 Year,No,31655,160,245,0
194530,Female,30,1,30,1,< 1 Year,No,24496,152,86,0
153678,Male,21,1,28,0,< 1 Year,Yes,42868,160,268,0
322480,Male,46,1,28,0,1-2 Year,Yes,31482,155,141,1
223942,Female,28,1,28,1,< 1 Year,No,30029,152,66,0
189293,Male,45,1,47,1,1-2 Year,No,30736,26,262,0
327567,Female,28,1,41,0,< 1 Year,Yes,41138,160,204,0
12454,Female,49,1,8,0,> 2 Years,Yes,72808,26,277,0
347943,Female,23,1,21,0,< 1 Year,Yes,2630,152,158,1
288114,Female,50,1,34,1,1-2 Year,No,27015,26,223,0
28760,Female,26,1,28,1,< 1 Year,No,48482,152,215,0
45118,Female,60,1,28,1,1-2 Year,No,37879,26,124,0
125592,Female,26,1,33,1,< 1 Year,No,29467,152,15,0
277863,Female,26,1,41,0,< 1 Year,Yes,30577,152,127,0
351634,Male,33,1,1,0,1-2 Year,Yes,2630,124,125,0
338050,Female,49,1,47,1,1-2 Year,No,25415,26,124,0
222930,Female,63,1,19,1,1-2 Year,No,37987,26,186,0
285452,Male,42,1,4,0,1-2 Year,Yes,2630,156,79,0
63169,Female,28,1,45,0,< 1 Year,Yes,33450,152,156,0
192220,Female,37,1,11,0,1-2 Year,Yes,35043,26,293,1
263203,Male,22,1,36,0,< 1 Year,Yes,43552,124,115,0
358241,Male,46,1,18,0,1-2 Year,No,25319,122,170,0
163959,Male,48,1,28,0,> 2 Years,Yes,50514,124,212,0
7413,Female,45,1,48,0,1-2 Year,Yes,2630,31,98,1
338588,Female,21,1,46,1,< 1 Year,No,34294,160,42,0
68192,Male,29,1,8,1,< 1 Year,No,2630,152,42,0
83774,Male,22,1,33,1,< 1 Year,No,32888,152,285,0
176724,Male,68,1,48,0,1-2 Year,Yes,2630,124,128,0
4831,Male,28,1,28,0,< 1 Year,No,43767,152,119,0
120882,Male,44,1,28,0,1-2 Year,Yes,32753,124,224,0
133430,Male,49,1,28,0,1-2 Year,Yes,38787,124,263,0
185825,Male,53,1,28,0,1-2 Year,Yes,23472,26,290,1
96770,Female,24,1,8,0,< 1 Year,No,39395,152,221,0
34736,Male,27,1,26,0,< 1 Year,Yes,34812,152,94,0
216008,Female,23,1,10,0,< 1 Year,No,2630,152,235,0
327562,Female,26,1,47,0,< 1 Year,No,25455,152,104,0
331094,Male,52,1,22,0,1-2 Year,Yes,35271,124,163,0
273336,Male,44,1,28,1,1-2 Year,No,26715,26,31,0
137852,Male,60,1,12,0,1-2 Year,Yes,31643,26,101,1
80787,Male,24,1,33,1,< 1 Year,No,26639,152,24,0
227424,Female,46,1,35,1,1-2 Year,No,36789,26,79,0
257243,Female,60,1,48,1,1-2 Year,No,2630,15,138,0
326222,Female,25,1,29,1,< 1 Year,No,30505,152,297,0
66561,Female,23,1,47,0,< 1 Year,Yes,27720,152,261,0
25899,Male,61,1,28,1,1-2 Year,No,68526,122,298,0
111061,Female,36,1,39,0,1-2 Year,Yes,2630,113,148,0
180325,Male,61,1,28,1,1-2 Year,No,43035,152,10,0
23462,Female,55,1,28,1,1-2 Year,No,45056,26,248,0
364815,Female,54,1,23,0,1-2 Year,Yes,2630,156,221,1
117355,Male,25,1,21,0,< 1 Year,Yes,22124,152,192,1
255820,Female,61,1,50,0,1-2 Year,Yes,35819,26,245,0
148802,Male,23,1,22,0,< 1 Year,Yes,31592,152,120,0
251456,Male,24,1,48,1,< 1 Year,No,2630,160,171,0
102293,Male,25,1,31,0,< 1 Year,No,2630,152,161,0
322770,Male,40,1,28,0,1-2 Year,Yes,34908,26,117,1
188953,Male,24,1,50,1,< 1 Year,No,34925,152,49,0
80678,Male,64,1,8,1,1-2 Year,No,38223,26,211,0
200680,Male,29,1,45,1,< 1 Year,No,21824,152,57,0
46440,Female,41,1,9,1,1-2 Year,No,32093,25,236,0
167057,Female,31,1,32,1,< 1 Year,No,2630,152,198,0
124443,Female,22,1,25,0,< 1 Year,Yes,16528,152,294,0
151583,Male,71,1,28,1,1-2 Year,No,46299,26,119,0
115377,Female,27,1,26,1,< 1 Year,No,2630,152,151,0
32478,Female,67,1,24,0,1-2 Year,Yes,26307,26,13,0
98726,Male,35,1,18,0,1-2 Year,Yes,2630,156,241,1
280787,Female,31,1,18,1,< 1 Year,No,29806,152,147,0
42705,Male,48,1,8,0,1-2 Year,Yes,34959,124,132,0
288799,Female,56,1,28,1,1-2 Year,No,291169,26,94,0
356896,Female,25,1,46,1,< 1 Year,Yes,24447,26,146,0
115723,Male,51,1,28,0,1-2 Year,Yes,39056,26,98,0
81415,Female,26,1,29,1,< 1 Year,No,2630,152,259,0
296479,Male,37,1,26,0,1-2 Year,Yes,46500,22,35,0
372065,Male,39,1,36,1,1-2 Year,No,24572,124,96,0
59997,Female,24,1,29,1,< 1 Year,No,23357,152,276,0
27869,Male,46,1,33,0,1-2 Year,Yes,36997,156,296,0
161142,Female,43,1,29,0,1-2 Year,Yes,30292,154,60,0
41891,Male,38,1,28,0,1-2 Year,Yes,23248,124,167,0
103121,Female,76,1,28,0,1-2 Year,Yes,54398,26,221,0
214234,Male,44,1,23,0,1-2 Year,Yes,27014,163,63,1
303813,Female,24,1,28,0,< 1 Year,Yes,45424,26,292,0
319269,Female,35,1,45,1,1-2 Year,No,24303,124,181,0
277437,Male,21,1,11,0,< 1 Year,Yes,57953,160,254,0
7373,Male,49,1,48,1,1-2 Year,No,2630,124,297,0
117343,Male,51,1,43,0,1-2 Year,Yes,35098,124,75,1
361510,Female,23,1,30,1,< 1 Year,No,31240,152,62,0
186411,Male,26,1,29,1,< 1 Year,No,36349,152,286,0
3606,Male,44,1,41,0,1-2 Year,Yes,29735,124,164,1
233709,Male,62,1,8,0,1-2 Year,Yes,77099,124,279,0
333792,Female,24,1,28,1,< 1 Year,No,48585,151,112,0
105794,Female,35,1,32,0,1-2 Year,Yes,20600,154,210,1
380293,Male,42,1,28,0,1-2 Year,No,23076,26,125,0
135116,Male,37,1,11,0,1-2 Year,Yes,28182,124,163,0
338961,Female,25,1,6,0,< 1 Year,Yes,30605,152,264,0
81803,Male,30,1,28,1,< 1 Year,No,45382,152,125,0
280623,Female,21,1,46,1,< 1 Year,No,26973,152,152,0
166878,Male,39,1,28,0,1-2 Year,Yes,45930,42,273,0
280829,Male,22,1,41,0,< 1 Year,Yes,49878,156,104,0
292680,Female,24,1,24,1,< 1 Year,No,56998,152,108,0
47891,Male,47,1,28,0,1-2 Year,Yes,26131,44,239,1
290745,Male,76,1,48,0,1-2 Year,Yes,2630,103,58,0
96367,Female,69,1,30,0,1-2 Year,Yes,24931,124,212,1
94268,Female,74,1,28,0,1-2 Year,Yes,48810,124,102,0
148903,Male,26,1,8,1,< 1 Year,No,39867,152,239,0
279036,Female,21,1,50,0,< 1 Year,Yes,39818,160,184,0
219576,Female,21,1,50,1,< 1 Year,No,49727,152,170,0
89856,Female,39,1,28,0,1-2 Year,Yes,39097,23,113,0
354303,Male,49,1,28,1,1-2 Year,No,38833,26,126,0
144121,Male,76,1,28,1,1-2 Year,Yes,2630,26,71,0
61284,Female,27,1,41,1,< 1 Year,No,34372,152,255,0
305811,Male,58,1,2,0,1-2 Year,Yes,28955,26,215,0
187283,Male,57,1,32,0,1-2 Year,Yes,33541,26,242,0
310952,Male,21,1,13,0,< 1 Year,Yes,25048,152,97,0
118979,Male,45,1,26,0,1-2 Year,No,29259,120,73,0
53516,Male,37,1,9,0,1-2 Year,Yes,2630,163,23,1
261185,Male,37,1,11,0,1-2 Year,Yes,37741,120,231,1
180513,Male,21,1,48,0,1-2 Year,Yes,2630,156,140,0
94807,Female,24,1,3,1,< 1 Year,No,35541,152,19,0
364041,Female,24,1,13,0,< 1 Year,No,2630,152,124,0
168666,Male,31,1,13,0,< 1 Year,Yes,2630,156,70,0
347930,Male,20,1,15,1,< 1 Year,No,29596,160,256,0
311975,Male,45,1,28,0,1-2 Year,Yes,2630,26,28,0
228472,Male,66,1,47,0,1-2 Year,No,49910,26,283,0
229071,Female,22,1,8,0,< 1 Year,Yes,28952,160,264,1
314271,Female,57,1,26,0,1-2 Year,Yes,25020,22,38,0
327770,Male,35,1,14,0,1-2 Year,Yes,2630,156,197,0
69225,Female,40,1,46,0,1-2 Year,Yes,38995,156,157,0
333053,Female,23,1,47,0,< 1 Year,Yes,31046,26,50,1
72165,Female,57,1,48,1,1-2 Year,No,2630,137,45,0
121741,Male,61,1,28,0,> 2 Years,Yes,49729,124,266,0
34607,Male,39,1,28,0,1-2 Year,Yes,33423,26,113,0
364262,Male,47,1,8,1,1-2 Year,No,2630,124,207,0
82361,Female,26,1,8,1,< 1 Year,No,41816,152,247,0
295076,Male,39,1,28,0,1-2 Year,No,30341,122,20,0
30405,Female,31,1,30,1,< 1 Year,No,35284,152,279,0
10075,Male,36,1,28,0,1-2 Year,Yes,32774,26,252,0
300668,Male,40,1,28,0,1-2 Year,Yes,49072,122,58,0
264532,Male,22,1,36,1,< 1 Year,No,31234,160,176,0
187233,Female,38,1,9,0,1-2 Year,Yes,30169,22,196,0
243510,Female,25,1,27,0,< 1 Year,No,22522,152,90,0
337050,Female,39,1,8,1,1-2 Year,No,46701,7,277,0
75663,Male,55,1,28,0,1-2 Year,Yes,54742,26,270,1
305043,Male,37,1,46,0,1-2 Year,Yes,27117,124,60,0
243322,Female,50,1,48,0,< 1 Year,No,2630,1,171,0
312891,Male,65,1,36,1,1-2 Year,No,30078,26,276,0
272888,Female,43,1,28,0,> 2 Years,Yes,38796,122,245,0
134308,Female,31,1,29,1,< 1 Year,No,39813,152,67,0
210717,Female,24,1,18,1,< 1 Year,No,29818,152,25,0
198244,Female,30,1,47,1,< 1 Year,No,33563,152,31,0
142793,Female,30,1,16,1,< 1 Year,No,37674,152,31,0
378287,Male,54,1,6,0,1-2 Year,Yes,22067,154,151,0
71877,Female,22,1,8,1,< 1 Year,No,53701,152,193,0
1982,Female,47,1,28,0,1-2 Year,Yes,36208,122,95,0
358603,Male,76,1,28,1,1-2 Year,No,51896,122,221,0
236996,Female,37,1,28,0,1-2 Year,Yes,33259,154,165,1
339544,Male,27,1,7,1,< 1 Year,No,2630,26,206,0
344934,Female,40,1,28,0,1-2 Year,Yes,46553,26,60,1
337738,Female,70,1,39,0,1-2 Year,Yes,24035,127,175,0
131798,Female,47,1,33,0,1-2 Year,Yes,38463,124,280,0
358744,Female,25,1,11,1,< 1 Year,No,51092,152,257,0
261584,Female,26,1,45,1,< 1 Year,No,2630,152,291,0
106113,Female,24,1,41,0,< 1 Year,Yes,29448,160,204,0
301695,Female,48,1,28,1,1-2 Year,No,41244,122,198,0
356015,Male,73,1,36,1,1-2 Year,No,37275,26,86,0
374512,Female,27,1,3,1,< 1 Year,No,2630,152,117,0
48913,Female,22,1,28,1,< 1 Year,No,88123,152,67,0
5304,Male,23,1,29,1,< 1 Year,No,29848,152,207,0
44945,Female,23,1,28,1,< 1 Year,No,41373,26,242,0
312755,Male,39,1,43,0,1-2 Year,Yes,2630,26,135,1
341455,Female,20,1,28,1,< 1 Year,Yes,29838,160,145,0
264806,Female,38,1,28,0,1-2 Year,Yes,34923,26,79,0
143888,Female,46,1,2,0,1-2 Year,Yes,32260,26,112,1
93377,Female,46,1,28,1,1-2 Year,No,43337,26,72,0
90853,Female,29,1,37,1,< 1 Year,No,22021,152,124,0
126856,Male,42,1,0,0,1-2 Year,Yes,2630,26,265,0
57458,Male,75,1,28,0,1-2 Year,Yes,58750,152,61,0
302531,Female,56,1,28,0,> 2 Years,Yes,56089,26,251,1
14017,Male,73,1,8,0,> 2 Years,Yes,47881,25,11,0
44235,Male,58,1,19,1,1-2 Year,No,2630,156,236,0
325067,Female,31,1,30,1,< 1 Year,No,2630,152,122,0
270973,Male,52,1,28,0,1-2 Year,Yes,46136,26,81,0
356349,Male,42,1,28,0,> 2 Years,Yes,26137,24,81,1
170745,Female,47,1,28,1,1-2 Year,No,36356,122,64,0
232099,Male,52,1,28,0,1-2 Year,Yes,2630,158,277,0
143885,Male,59,1,28,0,1-2 Year,Yes,65100,26,23,0
238057,Female,53,1,28,0,1-2 Year,Yes,37741,26,73,1
95375,Male,45,1,45,0,1-2 Year,No,27663,26,87,0
304731,Male,72,1,28,0,1-2 Year,Yes,35947,13,185,0
206205,Female,77,1,28,0,1-2 Year,Yes,60988,26,40,0
234499,Female,27,1,18,1,< 1 Year,No,16351,152,285,0
337487,Male,29,1,41,0,< 1 Year,Yes,26668,154,58,0
94763,Male,46,1,28,0,1-2 Year,No,27840,26,199,0
166131,Female,47,1,39,0,1-2 Year,Yes,31932,124,132,0
257617,Female,30,1,3,1,< 1 Year,No,24223,152,209,0
378313,Male,25,1,9,0,< 1 Year,No,41197,152,34,0
205243,Female,40,1,45,1,1-2 Year,No,29087,26,239,0
229768,Female,22,1,28,0,< 1 Year,Yes,43393,152,178,0
8920,Male,24,1,50,1,< 1 Year,No,33618,152,173,0
354897,Female,70,1,28,0,1-2 Year,Yes,45911,122,45,0
156178,Male,23,1,35,1,1-2 Year,No,38397,163,36,0
6122,Female,27,1,18,0,< 1 Year,No,2630,1,234,0
210111,Female,40,1,28,0,1-2 Year,Yes,28596,26,54,0
316970,Male,40,1,28,0,1-2 Year,Yes,42462,26,17,0
78162,Female,23,1,41,1,< 1 Year,No,27204,152,40,0
127095,Male,23,1,41,1,< 1 Year,No,28020,152,193,0
34251,Male,26,1,45,0,1-2 Year,No,2630,156,182,0
83582,Male,20,1,47,0,< 1 Year,Yes,26598,160,38,0
2903,Male,23,1,11,1,< 1 Year,No,38697,152,252,0
58181,Male,34,1,8,0,1-2 Year,Yes,2630,157,86,1
156552,Female,25,1,34,1,< 1 Year,No,33950,152,206,0
203145,Male,80,1,25,0,1-2 Year,Yes,27787,26,245,0
197377,Female,27,1,16,0,< 1 Year,No,23729,152,277,0
255846,Male,24,1,41,1,< 1 Year,No,36271,152,68,0
128168,Female,26,1,35,1,< 1 Year,No,30136,152,28,0
333825,Male,25,1,15,0,< 1 Year,Yes,33442,152,261,0
72827,Female,24,1,36,0,< 1 Year,No,33261,152,12,0
79365,Male,73,1,28,0,1-2 Year,Yes,43246,124,44,0
311246,Female,40,1,28,0,1-2 Year,Yes,47117,26,21,0
53590,Female,47,1,43,1,1-2 Year,Yes,2630,160,68,0
16741,Female,51,1,3,1,1-2 Year,No,47538,124,297,0
78453,Female,39,1,39,0,1-2 Year,No,43632,13,41,0
97999,Female,42,1,28,1,1-2 Year,No,34906,152,115,0
184258,Female,65,1,28,1,1-2 Year,No,51032,124,298,0
69026,Male,34,1,15,1,1-2 Year,No,45370,152,40,0
344905,Male,37,1,28,1,1-2 Year,Yes,31475,124,76,0
81550,Female,24,1,24,1,< 1 Year,No,21437,152,54,0
154590,Female,37,1,28,1,1-2 Year,No,33422,124,56,0
354391,Male,41,1,28,1,1-2 Year,No,35761,29,56,0
25791,Male,44,1,32,0,1-2 Year,Yes,2630,26,101,1
351962,Female,23,1,18,1,< 1 Year,No,30912,152,157,0
19345,Female,31,1,8,0,< 1 Year,Yes,59174,26,47,1
140007,Female,39,1,41,1,1-2 Year,No,2630,155,60,0
251101,Male,34,1,30,0,1-2 Year,Yes,26717,152,37,0
106510,Male,80,1,26,0,1-2 Year,No,2630,22,293,0
153871,Female,23,1,28,1,< 1 Year,No,45836,152,283,0
91153,Male,32,1,28,0,< 1 Year,Yes,45809,152,58,1
340493,Male,22,1,28,0,< 1 Year,No,69584,152,31,0
181040,Male,44,1,39,0,1-2 Year,Yes,30911,26,159,0
294671,Male,66,1,28,0,1-2 Year,Yes,38270,124,296,0
176314,Male,65,1,28,0,> 2 Years,Yes,37338,52,282,0
82457,Female,27,1,41,1,< 1 Year,No,32424,152,54,0
292488,Male,28,1,13,1,< 1 Year,Yes,27656,160,27,0
110547,Female,46,1,8,0,1-2 Year,Yes,38520,124,100,0
2594,Female,21,1,46,1,< 1 Year,No,28198,160,277,0
371833,Male,80,1,8,1,1-2 Year,Yes,59443,124,82,0
272821,Female,24,1,47,0,< 1 Year,Yes,48918,152,215,0
207301,Male,23,1,50,1,< 1 Year,No,31231,152,183,0
5699,Female,23,1,35,1,< 1 Year,No,37661,152,176,0
136073,Female,46,1,28,0,1-2 Year,Yes,41333,26,159,0
372005,Female,34,1,28,0,1-2 Year,Yes,30539,124,279,0
336419,Male,24,1,37,0,< 1 Year,Yes,22262,152,107,1
329975,Female,37,1,9,1,1-2 Year,No,30764,152,211,0
71383,Male,49,1,41,0,1-2 Year,Yes,32686,124,285,0
67530,Female,46,1,38,1,1-2 Year,No,24967,124,142,0
116779,Male,21,1,8,0,< 1 Year,Yes,40472,160,102,0
120936,Female,32,1,28,1,< 1 Year,No,63254,152,164,0
9282,Female,74,1,2,1,1-2 Year,No,2630,124,145,0
258120,Male,47,1,8,0,> 2 Years,Yes,48597,124,288,0
179141,Male,24,1,29,1,< 1 Year,No,40384,152,242,0
349358,Male,76,1,13,1,1-2 Year,No,26516,26,115,0
191417,Male,34,1,21,0,1-2 Year,Yes,26179,154,20,1
297692,Male,39,1,28,0,1-2 Year,Yes,39192,124,230,0
363421,Female,41,1,28,0,1-2 Year,Yes,42741,122,137,0
150522,Female,26,1,3,0,< 1 Year,Yes,2630,156,48,0
314023,Female,38,1,39,0,1-2 Year,Yes,70020,26,136,0
139924,Female,68,1,38,0,1-2 Year,Yes,60752,124,282,0
68648,Female,23,1,41,1,< 1 Year,No,36656,152,28,0
35712,Male,37,1,41,0,1-2 Year,Yes,47180,124,198,0
71477,Female,57,1,28,1,1-2 Year,No,44477,26,214,0
261711,Male,51,1,28,0,1-2 Year,Yes,37015,13,152,0
220211,Female,49,1,48,1,1-2 Year,No,2630,26,252,0
336116,Female,22,1,3,1,< 1 Year,No,23104,152,181,0
173337,Female,61,1,30,1,1-2 Year,No,2630,124,290,0
89934,Male,56,1,28,0,1-2 Year,No,2630,156,66,0
67949,Female,28,1,8,1,< 1 Year,Yes,2630,156,211,0
322645,Male,39,1,18,0,1-2 Year,Yes,27209,160,175,0
151289,Male,53,1,8,0,1-2 Year,Yes,28326,124,112,0
172130,Female,32,1,34,1,1-2 Year,No,35470,124,280,0
126106,Male,66,1,28,0,1-2 Year,No,38637,44,265,0
249774,Male,46,1,41,1,1-2 Year,Yes,22502,124,69,0
108976,Male,24,1,41,1,< 1 Year,No,27936,152,40,0
144986,Male,39,1,10,0,1-2 Year,Yes,2630,163,248,0
282070,Male,57,1,28,0,1-2 Year,Yes,31248,60,209,0
14145,Male,61,1,31,0,1-2 Year,Yes,2630,157,94,0
240833,Male,29,1,29,0,1-2 Year,Yes,2630,154,85,0
65818,Male,36,1,28,1,1-2 Year,No,48744,124,282,0
61510,Male,44,1,15,0,1-2 Year,Yes,20160,124,238,0
23349,Female,31,1,15,1,< 1 Year,No,32269,152,176,0
25579,Female,43,1,28,0,1-2 Year,Yes,41741,124,288,0
41074,Female,64,1,47,0,1-2 Year,No,27444,124,63,0
309749,Female,42,1,28,0,1-2 Year,Yes,22157,29,103,0
372255,Male,67,1,8,1,1-2 Year,Yes,52541,124,146,0
239132,Female,59,1,28,0,1-2 Year,Yes,39065,26,25,0
222598,Male,41,1,46,0,1-2 Year,Yes,55899,11,201,0
281433,Male,39,1,15,0,1-2 Year,Yes,36118,151,288,0
352750,Female,24,1,46,1,< 1 Year,No,24961,152,168,0
264989,Female,24,1,13,1,< 1 Year,No,28041,152,18,0
122184,Male,46,1,4,0,1-2 Year,Yes,78679,13,157,1
230574,Male,22,1,6,1,< 1 Year,No,36433,152,256,0
107075,Male,43,1,46,0,1-2 Year,Yes,30814,124,102,1
359103,Male,24,1,46,1,< 1 Year,No,28498,152,286,0
244955,Male,23,1,18,0,< 1 Year,No,44683,152,75,1
148723,Male,37,1,33,0,1-2 Year,No,30481,124,36,0
300738,Female,21,1,21,0,< 1 Year,No,34079,152,245,0
130090,Female,33,1,28,1,1-2 Year,No,32288,125,201,0
345775,Female,62,1,26,1,1-2 Year,No,45845,26,255,0
316185,Female,42,1,16,0,1-2 Year,Yes,2630,157,126,1
379332,Female,24,1,9,1,< 1 Year,No,30240,152,13,0
335272,Female,41,1,28,0,1-2 Year,Yes,30420,26,189,1
69090,Male,22,1,46,1,< 1 Year,No,35730,152,186,0
235968,Female,23,1,16,1,< 1 Year,No,2630,152,61,0
300832,Male,45,1,41,0,1-2 Year,Yes,28759,124,87,1
328223,Female,20,1,36,1,< 1 Year,No,36761,160,257,0
9687,Male,43,1,41,1,1-2 Year,No,2630,11,299,0
342924,Male,24,1,14,1,< 1 Year,No,35831,152,27,0
362969,Male,24,1,28,1,< 1 Year,No,34932,152,224,0
283606,Male,22,1,18,1,< 1 Year,No,32871,152,231,0
116822,Female,25,1,28,0,< 1 Year,Yes,40414,26,87,0
129833,Female,26,1,49,0,< 1 Year,Yes,29805,152,137,0
85255,Female,24,1,9,0,< 1 Year,Yes,38595,152,73,0
39713,Male,69,1,17,0,1-2 Year,Yes,40705,124,44,1
346611,Male,60,1,28,1,1-2 Year,No,65833,26,26,0
290461,Female,58,1,7,0,1-2 Year,Yes,2630,152,256,0
24661,Male,52,1,28,0,1-2 Year,Yes,32229,26,286,0
351538,Male,47,1,46,1,1-2 Year,No,31034,26,79,0
51210,Female,22,1,37,0,< 1 Year,Yes,36024,152,251,0
284306,Female,27,1,35,1,< 1 Year,No,35557,152,285,0
81928,Male,28,1,8,1,< 1 Year,No,42111,152,202,0
76671,Female,51,1,49,0,1-2 Year,Yes,21826,26,21,0
313685,Male,41,1,36,1,1-2 Year,No,31458,152,160,0
211131,Female,21,1,46,1,< 1 Year,No,57676,152,162,0
7958,Male,53,1,28,0,1-2 Year,Yes,50797,26,50,0
96306,Female,22,1,33,0,< 1 Year,Yes,30454,26,58,0
282335,Male,75,1,28,0,1-2 Year,Yes,29112,122,129,0
326600,Male,28,1,30,1,< 1 Year,No,29519,152,21,0
41137,Male,59,1,28,0,> 2 Years,Yes,34338,26,99,0
370162,Female,27,1,41,0,< 1 Year,Yes,20939,152,110,0
189831,Male,24,1,3,1,< 1 Year,No,28236,152,162,0
152932,Female,52,1,29,0,1-2 Year,No,39046,124,174,0
144906,Male,54,1,28,0,1-2 Year,Yes,41000,124,275,0
267313,Male,65,1,30,0,1-2 Year,Yes,2630,156,215,0
78527,Female,34,1,28,0,1-2 Year,Yes,26812,26,108,0
12632,Female,23,1,41,1,< 1 Year,No,25785,152,60,0
347322,Female,35,1,14,0,1-2 Year,Yes,52979,154,269,0
153954,Male,25,1,46,1,< 1 Year,No,21847,152,164,0
272333,Female,24,1,32,0,< 1 Year,Yes,2630,152,239,0
58958,Female,30,1,28,1,< 1 Year,No,60111,152,182,0
247717,Female,20,1,2,1,< 1 Year,No,33399,160,151,0
337604,Male,47,1,28,0,1-2 Year,Yes,45619,26,33,0
331850,Male,44,1,1,0,1-2 Year,Yes,2630,124,240,0
141229,Male,21,1,47,1,< 1 Year,No,23721,160,141,0
283107,Male,48,1,35,1,1-2 Year,Yes,32768,26,15,0
294400,Male,22,1,8,0,< 1 Year,No,35949,160,119,0
372132,Male,24,1,10,1,< 1 Year,No,29507,152,294,0
301173,Male,60,1,3,1,1-2 Year,No,23688,124,204,0
373470,Male,53,1,18,0,1-2 Year,Yes,27187,157,279,0
297909,Female,26,1,22,0,< 1 Year,Yes,31628,152,151,0
208327,Male,41,1,28,1,1-2 Year,No,28077,124,196,0
325977,Male,24,1,8,1,< 1 Year,No,48624,152,268,0
92079,Male,23,1,18,1,< 1 Year,No,25947,152,45,0
78397,Male,54,1,28,0,1-2 Year,Yes,39462,55,299,0
161497,Female,48,1,28,0,1-2 Year,Yes,42420,26,52,1
296063,Male,22,1,35,1,< 1 Year,No,26261,152,137,0
9694,Male,35,1,39,0,1-2 Year,Yes,2630,156,286,1
368337,Female,24,1,13,0,< 1 Year,No,24955,152,133,0
51046,Female,55,1,39,1,1-2 Year,No,67536,127,252,0
156643,Male,63,1,28,0,1-2 Year,Yes,51048,122,228,1
82349,Male,42,1,28,0,1-2 Year,Yes,30900,124,72,1
164344,Female,38,1,28,0,1-2 Year,Yes,35224,61,82,1
157324,Male,45,1,16,0,1-2 Year,Yes,2630,26,44,0
324589,Female,24,1,8,0,< 1 Year,No,32883,152,137,0
356113,Male,45,1,8,1,1-2 Year,No,42571,26,143,0
282399,Male,58,1,48,0,1-2 Year,Yes,2630,15,239,0
25185,Male,56,1,36,0,> 2 Years,Yes,31365,26,94,1
13119,Male,24,1,28,0,< 1 Year,Yes,2630,124,126,1
268229,Male,23,1,50,1,< 1 Year,No,41486,152,250,0
319191,Female,58,1,28,0,> 2 Years,Yes,47996,124,18,0
102379,Female,23,1,41,1,< 1 Year,No,22168,152,51,0
196034,Female,29,1,48,1,1-2 Year,No,2630,124,270,0
244950,Female,25,1,6,1,< 1 Year,No,25563,152,238,0
368331,Female,23,1,10,0,< 1 Year,Yes,32953,151,179,0
265928,Female,58,1,28,0,1-2 Year,Yes,2630,26,194,0
43638,Male,28,1,36,1,< 1 Year,No,33162,152,79,0
207121,Female,28,1,30,1,< 1 Year,No,28081,152,161,0
318602,Female,22,1,30,1,< 1 Year,No,19374,152,211,0
370117,Female,51,1,28,0,> 2 Years,Yes,40358,26,212,1
32910,Male,74,1,29,0,1-2 Year,Yes,32476,124,110,0
375961,Male,22,1,34,0,< 1 Year,Yes,24382,152,188,0
86354,Female,49,1,28,0,> 2 Years,Yes,44250,26,94,1
350644,Male,31,1,28,0,1-2 Year,Yes,35946,157,80,0
201420,Female,30,1,11,1,< 1 Year,No,38213,152,67,0
267403,Male,26,1,46,1,< 1 Year,No,30070,152,229,0
61561,Male,69,1,28,0,1-2 Year,Yes,39982,26,295,0
192440,Male,72,1,41,1,1-2 Year,No,39569,124,239,0
62500,Male,52,1,50,1,1-2 Year,Yes,36029,8,218,0
261243,Female,37,1,28,0,1-2 Year,Yes,67495,26,280,0
82188,Male,70,1,6,1,1-2 Year,No,30550,124,262,0
228242,Male,20,1,8,1,< 1 Year,No,31076,160,268,0
117526,Female,24,1,41,1,< 1 Year,No,40598,152,251,0
121313,Female,55,1,8,0,1-2 Year,Yes,38249,160,264,0
34382,Male,75,1,31,0,> 2 Years,Yes,2630,26,216,0
195322,Female,31,1,19,0,< 1 Year,Yes,28753,26,77,1
32434,Female,35,1,10,0,1-2 Year,No,43789,124,190,1
324227,Male,56,1,48,0,1-2 Year,Yes,2630,124,40,0
142605,Male,26,1,16,1,< 1 Year,No,24248,152,18,0
250278,Female,29,1,28,1,< 1 Year,No,45260,26,46,0
88347,Male,52,1,36,0,1-2 Year,Yes,41003,26,39,1
29168,Male,76,1,41,0,1-2 Year,Yes,25399,124,140,0
178603,Female,24,1,3,1,< 1 Year,No,29780,152,251,0
123989,Male,31,1,28,1,< 1 Year,No,30435,152,95,0
41093,Female,43,1,28,0,1-2 Year,Yes,30371,122,50,0
236753,Female,26,1,28,1,< 1 Year,No,27874,152,254,0
220721,Female,23,1,50,0,< 1 Year,Yes,34569,152,47,0
310754,Female,66,1,8,1,1-2 Year,No,40964,26,69,0
305226,Male,53,1,28,0,1-2 Year,Yes,42063,124,16,1
303842,Female,28,1,3,0,< 1 Year,No,44959,152,207,0
42402,Male,24,1,2,0,< 1 Year,Yes,34722,152,15,0
300362,Female,35,1,16,0,1-2 Year,Yes,2630,26,64,0
159172,Male,24,1,14,1,< 1 Year,No,29521,152,217,0
99797,Female,20,1,28,0,1-2 Year,Yes,50285,122,286,0
